Country,Channel Name,Category,Main Video Category,username,followers,Main topic,More topics,Likes,Boost Index,Engagement Rate,Engagement Rate 60days,Views,Views Avg.,Avg. 1 Day,Avg. 3 Day,Avg. 7 Day,Avg. 14 Day,Avg. 30 day,Avg. 60 day,Comments Avg,Youtube Link
,Taylor Swift,Gaming & Apps,Music,Taylor Swift,46800000,Music,"Music,Pop music",22039543.259999998,60,0.09257444957264956,0.0026082055555555553,25296371488,3935723.0,0.0,0.0,0.0,0.0,0.0,0.0,5452.68,UCqECaJ8Gagnn7YCbPEzWH6g
US,JuegaGerman,Gaming & Apps,Gaming,JuegaGerman,45900000,Gaming,"Gaming,Action game,Action-adventure game,Entertainment",641782272.754717,82,0.09530302181916685,0.06535335341683843,13594315965,5479511.75,,,3191661.6666666665,2530465.1428571427,2008041.5714285714,2644449.714285714,25812.188679245282,UCYiGq8XF7YQD00x7wAd62Zg
US,Billie Eilish,Gaming & Apps,Music,Billie Eilish,45900000,Music,"Independent music,Music,Pop music",37371320.82142857,16,0.5631284655446878,0.018509837768440708,11810491835,18540721.25,0.0,0.0,0.0,0.0,0.0,0.0,37181.53571428572,UCiGm_E4ZwYSHV3bcW1pnSeQ
MX,Badabun,Beauty & Fashion,Entertainment,Badabun,45600000,Entertainment,"Entertainment,Lifestyle,Society",288740569.40625,68,0.01539089433451015,0.0009546480535719052,18491954095,196296.83458646614,3937.684210526316,4601.830769230769,4961.656976744186,5286.71568627451,6600.899262899263,19564.105328376703,1516.9813311688313,UCYWOjHweP2V-8kGKmmAmQJQ
SV,Fernanfloo,Gaming & Apps,Gaming,Fernanfloo,45100000,Action game,"Entertainment,Action game,Gaming,Action-adventure game",937427149.875,82,0.5792848582515047,0.04170418949952486,9934602477,30384570.0,0.0,0.0,0.0,0.0,0.0,0.0,148091.57142857142,UCV4xOVpbcV8SdueDCOxLXtQ
IN,Infobells - Hindi,Gaming & Apps,Education,Infobells - Hindi,44700000,Music,"Music,Movies,Entertainment",24257065.2,62,0.3034212901082259,0.04097265615250925,25062652229,7839576.0,42190.0,42190.0,42190.0,640010.5,1909057.2,1743032.7777777778,68.36170212765957,UC1ciY6kR3yj3kaKZ6R7ewAg
BR,Felipe Neto,Gaming & Apps,Entertainment,Felipe Neto,44200000,Entertainment,"Entertainment,Gaming,Lifestyle,Movies",763318296.964,79,0.045004385902463556,0.028200049147743784,15287605140,2639779.769230769,479430.0,608169.4285714285,851860.7272727273,866177.3703703703,1027319.0754716981,1014900.5963302752,10482.121333333333,UCV306eHqgo0LvBf3Mh36AHg
,whinderssonnunes,Gaming & Apps,Comedy,whinderssonnunes,43800000,Technology,"Lifestyle,Technology",196137065.6818182,82,0.06047242346409298,0.029082711706102115,4101958915,2871914.5,888052.0,888052.0,888052.0,888052.0,888052.0,888052.0,8584.107954545454,UC3KQ5GWANYF8lChqjZpXsQw
US,BRIGHT SIDE,Science & Tech,Howto & Style,BRIGHT SIDE,43700000,Lifestyle,"Entertainment,Lifestyle,Movies",36932146.776236586,68,0.01143719376299949,0.002251436212858208,9969944772,395681.02124505927,31853.0,50485.57142857143,50726.31578947369,53092.58536585366,64779.455555555556,89134.58192090396,950.0900287882753,UC4rlAVgAK0SGk-yTfe48Qpw
CL,HolaSoyGerman.,Music,Entertainment,HolaSoyGerman.,43300000,Entertainment,"Entertainment,Movies",222616795.2,59,1.0186867542725173,0.04089660877598152,4725838896,56337958.0,0.0,0.0,0.0,0.0,0.0,0.0,133934.96,UCZJ7m7EnCNodqnu5SAtg8eQ
BR,Você Sabia?,Gaming & Apps,Entertainment,Você Sabia?,43100000,Entertainment,"Entertainment,Lifestyle",449621753.4482225,75,0.06598467931096233,0.038639857261476805,7206933910,3441983.4,,773250.0,650360.0,624975.3333333334,994299.5,1300165.1818181819,13671.029366306027,UCj0O6W8yDuLg3iraAXKgCrQ
US,Katy Perry,Gaming & Apps,Music,Katy Perry,43000000,Music,"Music,Pop music",5322828.25862069,57,0.03280296471531676,0.003661531475541299,23815643998,1049132.0,,,,,,109411.25,2540.344827586207,UCYvmuw-JtVrTZQ-7Y4kd63Q
,SonyMusicIndiaVEVO,Music,Music,SonyMusicIndiaVEVO,42300000,Music of Asia,"Music,Movies,Music of Asia,Pop music",117320899.87679082,70,0.09893292202024383,0.0035601786656665694,23588674274,926225.0,,,37575.5,25537.076923076922,41691.6,111150.84375,613.1919770773638,UC3MLnJtqc_phABBriLRhtgQ
NO,Alan Walker,Music,Music,Alan Walker,42000000,Music,"Music,Pop music,Electronic music",55641776.53846154,75,0.17152274555286487,0.022760062536243922,11617072443,4189688.75,,,,765318.0,582074.6666666666,768548.4444444445,8457.615384615385,UCJrOtniJ0-NWz37R30urifQ
PR,Bad Bunny,Music,Music,Bad Bunny,41600000,Music,"Music,Hip hop music,Music of Latin America",138038669.54545453,68,2.614865241324084,1.3249810134781552,22382018623,127605799.0,,,,68777316.0,68777316.0,53835227.958333336,29218.49494949495,UCmBA_wu8xGg1OfOkfW13Q0Q
US,Like Nastya Show,,Entertainment,Like Nastya Show,41300000,Lifestyle,"Music,Lifestyle,Hobby",39269151.59533074,80,0.3795535108958838,0.00806678583205359,18673777146,15267910.666666666,,17459.0,233881.0,144042.0,164313.6923076923,266031.5,0.0,UCS94J1s6-qc8v7btCdS2pNg
BY,A4,Beauty & Fashion,Gaming,A4,40600000,Lifestyle,"Entertainment,Lifestyle,Technology,Movies",766852537.960217,61,0.4668934029788257,0.2858316092655863,15999397373,22298424.9375,,6596001.0,7241542.25,8166221.75,9195432.11764706,10282514.636363637,97244.64556962025,UC2tsySbe9TNrI-xh2lximHA
RU,Get Movies,Gaming & Apps,Shows,Get Movies,40500000,Entertainment,"Entertainment,TV shows,Movies",16319224.404432133,78,0.022610045859255298,0.00824479710756206,28323109702,970253.4333333332,39008.5,365321.4166666667,346456.05,229318.94594594595,190846.98305084746,329734.1111111111,6.457063711911357,UClZkHt2kNIgyrTTPnSQV3SA
IN,Speed Records,Gaming & Apps,Music,Speed Records,40500000,Music of Asia,"Music of Asia,Music",155670991.22908747,70,0.02748122239238605,0.0050243866713139,24158005861,155542.61130434778,11633.0,27105.666666666668,77903.65,73897.29166666667,170820.40277777778,186988.784,1219.0380228136883,UCOsyDsO5tIt-VZ1iwjdQmew
,elrubiusOMG,Gaming & Apps,Comedy,elrubiusOMG,40400000,Action game,"Gaming,Action game,Action-adventure game,Role-playing video game",814895442.9878049,83,0.3074254902197537,0.029883824861144652,7469679920,16593905.0,0.0,0.0,0.0,0.0,0.0,0.0,51426.46341463415,UCXazgXDIYyWH-yXLAkcrFxw
PH,ABS-CBN Entertainment,None,Entertainment,ABS-CBN Entertainment,39800000,TV shows,"Entertainment,TV shows,Movies",240442177.4172034,73,0.0039508905108018005,0.0019732406942564954,46854726788,140689.84855278514,61180.93103448276,77417.9104477612,91141.23507462686,84420.98265895953,87304.36214953271,76877.0495049505,103.99981335324232,UCstEtN0pgOmCf02EdXsGChw
,Rihanna,Fashion,Entertainment,Rihanna,39400000,Music,"Music,Pop music",1205009.12,42,0.028029583248730967,0.0004082329949238579,19885240007,846463.0,0.0,0.0,0.0,0.0,0.0,0.0,831.1,UCcgqSM4YEo5vVQpqwN-MaNw
US,Little Baby Bum - Nursery Rhymes & Kids Songs,Music,Education,Little Baby Bum - Nursery Rhymes & Kids Songs,39200000,Entertainment,"Entertainment,Music,Movies",5749294.193817878,78,0.02217892869929927,0.018421893197180277,36748994170,792125.3333333333,25032.5,69746.75,268456.05,410841.6341463415,426330.2878787879,719102.0495867769,11.811194653299916,UCKAqou7V9FAWXpZd9xtOg3Q
MX,Luisito Comunica,Beauty & Fashion,Comedy,Luisito Comunica,39000000,Lifestyle,Lifestyle,247337977.20558882,75,0.1285906586323403,0.07979246709049767,7572635123,6223747.0,,1829680.0,3185332.0,3363754.2,2632093.0,2867778.88,17264.924151696607,UCECJDeK0MNapZbpaOzxrUPA
RU,Маша и Медведь,None,Film & Animation,Маша и Медведь,38300000,Movies,"Movies,Entertainment",23751378.7434555,77,0.14479311741019488,0.05442446147840104,32512871141,5530571.5,,1370135.0,1059747.6666666667,1337818.5714285714,1403322.1333333333,2058851.9677419355,0.0,UCRv76wLBC73jiP7LX4C3l8Q
US,TheEllenShow,None,Entertainment,TheEllenShow,38300000,Entertainment,"Entertainment,TV shows,Movies",167231088.84348023,81,0.01457309396195847,0.01233009318787221,22274035516,383303.09364548494,,12162.8,13738.047619047618,41222.10526315789,61318.82191780822,460233.900990099,332.9654702407996,UCp0hYYBW6IMayGgR-WeoCvQ
IN,Shemaroo,Music,Entertainment,Shemaroo,38200000,Movies,"Entertainment,TV shows,Movies",19334895.59923664,69,0.011851203336198267,0.00915259778832396,20326343958,292699.60829959513,472591.75,242466.5,182415.6052631579,318176.9166666667,389478.34857142856,347564.3775510204,51.64517669531996,UCF1JIbMUs6uqoZEY1Haw0GQ
IN,Voot Kids,,Entertainment,Voot Kids,38100000,Entertainment,"Movies,TV shows,Entertainment",46360335.98812095,51,0.09887838174992089,0.12077106920052634,17243982736,4136043.3333333335,26555.0,1309208.0,1824388.5151515151,1679224.0277777778,2486546.2524271845,3656633.904761905,18.612972972972972,UCJg19noZp7-BYIGvypu_cow
BR,Luccas Neto,Beauty & Fashion,People & Blogs,Luccas Neto,37500000,Lifestyle,"Entertainment,TV shows,Lifestyle,Movies",156622828.8173285,75,0.12027082558844765,0.02137783214506826,20208165033,6212180.3625,,196756.0,401265.0,374630.3333333333,463936.5714285714,716551.1379310344,364.95451263537905,UC_gV70G_Y51LTa3qhu8KiEA
BR,GR6 EXPLODE,Music,Music,GR6 EXPLODE,37500000,Music of Latin America,"Music of Latin America,Hip hop music,Music",245579644.7184829,75,0.07799352785857551,0.019407633320825516,23660684066,1665857.1818181819,62466.0,70089.66666666667,98606.57142857143,336731.4285714286,363677.7727272727,667434.6341463415,1047.1853632478633,UCNUQK9mQoqi4yNXw2_Rj6SA
US,xxxtentacion,,Music,xxxtentacion,37400000,Hip hop music,"Music,Hip hop music,Pop music,Electronic music",33550305.397590365,65,0.1648996322364008,0.03831114629641561,9632080442,6642087.75,,,,,480777.8888888889,1147972.6666666667,18591.939759036144,UCM9r1xn6s30OnlJWb-jc3Sw
IN,Ishtar Music,Gaming & Apps,Music,Ishtar Music,37400000,Music of Asia,"Music,Music of Asia",18094603.997867804,62,0.018621280801026156,0.0008246402169070184,14749662467,126009.35416666667,6042.0,15686.5,24412.5,27083.85714285714,25126.583333333332,26636.22641509434,235.46162046908316,UCWi_65E_L8tQZ34C6wVAlpQ
,One Direction,Gaming & Apps,Music,One Direction,37200000,Music,"Music,Pop music",18852717.0,33,0.14882012043010753,0.003348267204301075,12577465005,1374397.0,0.0,0.0,0.0,0.0,0.0,0.0,4474.54,UCb2HGwORFBo94DmRx4oLzow
US,Kimberly Loaiza,Gaming & Apps,People & Blogs,Kimberly Loaiza,36900000,Lifestyle,"Lifestyle,Technology",240742149.41860464,69,0.5432478694253122,0.28267602566122557,4188413314,25171683.25,,,6833904.0,7232641.0,6437136.0,9154056.166666666,96580.6046511628,UCQZfFRohQ7UX-0CdXl-6pwQ
TH,WorkpointOfficial,None,Entertainment,WorkpointOfficial,36800000,Entertainment,"Entertainment,TV shows,Movies",80346776.67350106,76,0.003825047054997959,0.0025351835049245305,33437272309,91303.1662037037,22960.333333333332,21708.27,56645.52736318408,56771.346534653465,77479.05625,91899.92735042734,79.84262440430012,UC3ZkCd7XtUREnjjt3cyY_gg
,Shakira,,People & Blogs,Shakira,36700000,Pop music,"Music,Pop music,Music of Latin America",16923109.411764707,82,0.1202583642719383,0.04663995006199201,23356797129,894883.5,,,316558.0,316558.0,293879.4,1644056.142857143,2526.3529411764707,UCYLNGLIzMhRTi6ZOLjAPSmw
US,Daddy Yankee,Music,Music,Daddy Yankee,36600000,Pop music,"Music,Hip hop music,Electronic music,Music of Latin America,Pop music",188506752.48484847,72,1.733848590613611,0.015699777005022904,20194962867,34904111.25,,,,,70521.0,98956.0,17001.939393939392,UC9TO_oo4c_LrOiKNaY6aysA
US,Toys and Colors,,Entertainment,Toys and Colors,36300000,Lifestyle,"Hobby,Lifestyle,Entertainment",50988592.12030075,79,0.6518068848153442,0.09428855621836961,40261342099,27828993.05,,397653.0,337525.6666666667,1325536.7142857143,2690516.066666667,3359176.966666667,0.0,UCgFXm4TI8htWmCyJ6cVPG_A
IN,T-Series,Gaming & Apps,Music,T-Series,220000000,Music of Asia,"Entertainment,Music of Asia,Music,Movies",1602680172.346427,83,0.033463131330938346,0.010879483470807447,195660744416,2095329.131972789,152244.83333333334,2134569.625,1809830.3953488371,2306178.205479452,1676329.8413793102,2295416.1446945337,4493.984145764316,UCq-Fj5jknLsUf-MWSy4_brA
US,ABCkidTV - Nursery Rhymes,Gaming & Apps,Education,ABCkidTV - Nursery Rhymes,138000000,Movies,"Entertainment,Music,Movies",220990134.604534,63,0.6417156982623298,0.11600368388338798,133025325473,70271260.25,1837916.0,1837916.0,4891832.0,7052576.5,12654329.666666666,15722844.705882354,146.70025188916875,UCbCmjCuTUZos6Inko4u57UQ
IN,SET India,Gaming & Apps,Shows,SET India,137000000,Movies,"Entertainment,TV shows,Music,Movies",174875242.59500712,79,0.001206269923031671,0.0023656925348519383,121741739317,109572.8783624031,,586040.0,280127.63636363635,343788.13333333336,353601.85714285716,322033.6101694915,76.24431635100784,UCpEhnqL0y41EpW2TvWAHD7Q
US,PewDiePie,Gaming & Apps,Gaming,PewDiePie,111000000,Lifestyle,"Gaming,Action game,Lifestyle,Action-adventure game",2191405541.9968915,88,0.06342612745180413,0.044846075004667876,28424113942,7718344.847222222,,,3497395.0,3094440.4,3620273.5,4454119.625,35839.78134715026,UC-lHJZR3Gqxm24_Vd_AJ5Yw
US,MrBeast,Gaming & Apps,Entertainment,MrBeast,98100000,Lifestyle,"Entertainment,Lifestyle,Technology",1731833460.8526316,60,0.7292095495953983,0.5702702245292129,16242634269,98762497.25,,,29941021.0,29941021.0,29941021.0,53434733.0,113432.37368421053,UCX6OQ3DkcsbYNE6H8uQQuVA
US,Like Nastya,,People & Blogs,Like Nastya,97300000,Hobby,"Lifestyle,Hobby",280877652.3913044,79,1.0267606736835264,0.23138805963853246,80111555805,138163704.5,,3946868.0,5829929.0,9480138.25,13756907.666666666,22108751.05263158,0.2924901185770751,UCJplp5SjeGSdVdwsfb9Q7lQ
US,✿ Kids Diana Show,Gaming & Apps,Entertainment,✿ Kids Diana Show,97200000,Lifestyle,"Lifestyle,Hobby",235190437.5142315,67,0.690341775052514,0.24385312045084417,77340155581,86417353.25,,,7539489.5,9148087.75,14347388.625,23467097.444444444,0.0,UCk8GzjMOrta8yxDcKfylJYw
,WWE,Sports,Sports,WWE,89400000,Lifestyle,"Entertainment,Lifestyle,Professional wrestling,Sports,Performing arts",543800874.2871623,80,0.004329158472617156,0.003562268335218684,69794363750,392017.6973411395,98427.9375,168984.34831460673,254107.74869109946,260165.98575498574,265323.91715976334,309149.25786802033,589.7659726027397,UCJ5v_MCY6GNUBTO8-D3XoAg
IN,Zee Music Company,Music,Music,Zee Music Company,85500000,Pop music,"Music of Asia,Music,Pop music",210395355.2550753,76,0.029939415466747814,0.02168758554026604,48162039794,1106508.6933333331,18710.0,1631243.1666666667,1367778.88,1800404.0377358492,2142683.9166666665,1819933.2470588235,1771.2442698100851,UCFFbwnve3yF62-tVXkTyHqg
US,Vlad and Niki,,Entertainment,Vlad and Niki,83500000,Hobby,"Lifestyle,Hobby",146245435.4059406,82,0.9763812137605976,0.1210662691172111,65143080313,108949716.5,,4354700.0,3010898.0,3141540.75,6909962.375,9793168.6,0.0,UCvlE5gTbOvjiolFlEm-c_Ow
US,5-Minute Crafts,Gaming & Apps,Howto & Style,5-Minute Crafts,77000000,Lifestyle,"Lifestyle,Hobby",158230212.5052886,73,0.030060771053364892,0.0051561705182931634,22655274758,2045771.3664874553,60823.0,84666.0,112501.09523809524,170384.58536585365,216460.31764705884,367451.0120481928,726.3124811121185,UC295-Dw_tDNtZXFeAPAW6Aw
KR,BLACKPINK,Gaming & Apps,People & Blogs,BLACKPINK,75100000,Music,"Entertainment,Music of Asia,Music,Pop music",617573971.9665272,69,0.5474905644812456,0.06525831839277058,24247825120,17409820.0,,,,,,3201574.0,135847.30125523012,UCOmHUn--16B90oW2L6FRR3A
IN,Goldmines Telefilms,None,Film & Animation,Goldmines Telefilms,72000000,Movies,"Entertainment,Movies",63642295.55905512,69,0.022443867657498656,0.006294404168992539,17652030516,850610.1662035524,83611.5,104979.63888888889,86986.75,89256.875,201000.32212885155,435703.1469194313,495.47687007874015,UCyoXW-Dse7fURq30EWl_CUA
CA,Justin Bieber,Gaming & Apps,Music,Justin Bieber,69400000,Music,"Music,Hip hop music,Pop music,Rhythm and blues",39350061.94166667,46,0.07737473162824207,0.008874087295869356,28347084231,6148176.5,,,,,,448905.5,7644.166666666667,UCIwFjwMjI0y7PDBVEO9-bkQ
IN,SAB TV,Gaming & Apps,Entertainment,SAB TV,69300000,Entertainment,"Entertainment,TV shows,Movies",109283010.67816222,70,0.0025363618912195513,0.0034900345940398355,80431073293,160502.89774404137,72827.25,112895.18803418803,140187.53731343284,143057.95609756096,216374.80681818182,239781.15518744552,77.12499290135726,UC6-F5tO8uklgE9Zy8IvbdFw
,BANGTANTV,Music,Music,BANGTANTV,69100000,Pop music,"Entertainment,Music of Asia,Music,Pop music",1640737552.6384523,70,0.10050293920627448,0.13700581851932866,17072262758,6365307.160714285,1411121.0,2239180.5,2239180.5,8688835.4,9949841.945945946,8488977.68,36254.37243047159,UCLkAepWjdylmXSltofFvsYQ
KR,ibighit,Music,Music,ibighit,67300000,Music,"Entertainment,Music of Asia,Music,Pop music",636497162.1039532,72,0.1469190518976249,0.09874440220989218,23493409219,2975123.59375,1638377.5,3204908.25,6485276.0,4541104.944444444,5417138.3125,5859925.746031746,98952.06734992679,UC3IZKseVpdzPSBaWxBxundA
BR,Canal KondZilla,Music,Music,Canal KondZilla,65800000,Music,"Music,Hip hop music,Music of Latin America",116511691.05003524,81,0.04082935009242778,0.006405934147475163,36444038220,730263.3214285715,9811.0,15391.75,21584.571428571428,43921.27272727273,477777.3461538461,369797.34146341466,1165.7540521494009,UCffDXn7ycAzwL2LDlbyWOTw
IN,zeetv,Gaming & Apps,Entertainment,zeetv,62100000,TV shows,"TV shows,Movies,Entertainment",37475050.78592198,75,0.0015876762131666004,0.005464212717256137,16034166113,24789.70339853434,,222143.57894736843,246071.78,329388.528,315080.81660899654,338680.52901785716,16.453028571428572,UCppHT7SZKKvar4Oc9J4oljQ
IN,Shemaroo Filmi Gaane,Gaming & Apps,Music,Shemaroo Filmi Gaane,60700000,Entertainment,"Music,Movies,Music of Asia,Entertainment",12480195.256397134,71,0.00580607794357047,0.001282438678683775,28365791631,138098.61182934712,8916.25,16766.81818181818,24047.75,31639.225,38085.36,76050.69718309859,60.74232343909928,UCP6uH_XlsxrXwZQ4DlqbqPg
US,Pinkfong Baby Shark - Kids' Songs & Stories,Music,Education,Pinkfong Baby Shark - Kids' Songs & Stories,58700000,Music,"Entertainment,Music,Movies",17219955.003514938,67,0.034736165525358485,0.01604579607183093,31514954950,1353212.7272727273,8062.0,91807.25,152501.88888888888,188689.0625,903627.5,934502.1898734177,5.00439367311072,UCcdwLMPsaU2ezNSJU1nFoBQ
US,Dude Perfect,Gaming & Apps,Sports,Dude Perfect,57800000,Lifestyle,Lifestyle,244293352.89626554,82,0.9034190270499217,0.43851092021421695,14560770809,62768767.25,,,7017878.0,7017878.0,33821451.666666664,24476021.4,36144.078838174275,UCRijo3ddMTht_IHyNSNXpNQ
US,Movieclips,Gaming & Apps,Film & Animation,Movieclips,57300000,Movies,"Entertainment,Movies",39953044.14992679,72,0.002600566788637317,0.002025743307597014,58434633172,81556.0713562753,2206.2,2206.2,8792.666666666666,35615.544117647056,86779.78205128205,114986.92063492064,65.46459463421786,UC3gNmTGu-TTbFPpfSs5kNkg
IN,ChuChu TV Nursery Rhymes & Kids Songs,Music,Education,ChuChu TV Nursery Rhymes & Kids Songs,57100000,Movies,"Music,Movies,Entertainment",31942735.0,78,0.28275400692326363,0.027715732278519235,38747673464,14184379.75,144947.0,144947.0,175419.0,300547.2,850792.8333333334,1518682.7931034483,0.05,UCBnZ16ahKA2DZ_T5W0FPUXg
US,Marshmello,Music,Music,Marshmello,55500000,Electronic music,"Music,Hip hop music,Pop music,Electronic music",51156331.514925376,73,0.11144730139841334,0.00543490742234772,13279526225,2716910.5,,,,85746.0,162863.5,167606.5,5497.365671641791,UCEdvpU2pFRCVqU6yIPyTpMQ
IN,Colors TV,Gaming & Apps,Entertainment,Colors TV,53400000,Movies,"TV shows,Movies,Entertainment",182929448.02476618,73,0.0043755924046414915,0.0015152100335221984,50613413464,298656.93571428565,73708.5,76024.61904761905,78609.05970149254,78609.05970149254,78609.05970149254,78609.05970149254,93.5163139329806,UC55IWqFLDH1Xp7iu1_xknRA
IN,Wave Music,Music,Music,Wave Music,52800000,Music,"Entertainment,Music,Music of Asia,Movies",135816576.58789626,70,0.014120939209122399,0.010160078065432373,36796548363,381289.23333333334,,200310.5,120323.6,386048.54545454547,219288.78125,528557.0789473684,624.7374319564522,UC22nIfOTM7KLIQuFGMKzQbg
,EminemMusic,Gaming & Apps,Music,EminemMusic,52600000,Hip hop music,"Entertainment,Music,Hip hop music",45500762.85294117,27,0.3721952499440841,0.06292054462089018,23404734521,15251728.5,,,,,2965496.0,2965496.0,16781.029411764706,UCfM3zsQsOnfWNUppiycmBuw
IN,Aaj Tak,Gaming & Apps,News & Politics,Aaj Tak,52300000,Society,Society,204913414.41026804,67,0.002471868168509882,0.001271687521424882,19574295579,68319.62263812577,32979.65193370166,35508.87254901961,38195.90909090909,44029.7905982906,75312.6497005988,65271.83708370837,159.21237094729216,UCt4t-jeY85JegMlZ-E5UWtA
,Ed Sheeran,Music,Music,Ed Sheeran,52100000,Hip hop music,"Music,Hip hop music,Pop music,Rock music",97976609.8,82,0.4241894083493282,0.027331229366602688,27642363836,17368940.5,,,,,,1019705.6,9184.475,UC0C-w0YjGpqDXGB8IHb662A
IN,Tips Official,Gaming & Apps,Music,Tips Official,52000000,Music,"Music,Music of Asia",35849829.85207101,67,0.05170590293801832,0.014652634378519656,27298793597,711603.375,90341.0,672895.0,388348.3333333333,490603.4117647059,600848.2741935484,748163.4913793104,655.4644970414201,UCJrDMFOdv1I2k8n9oK_V21w
IN,Sony Music India,Music,Music,Sony Music India,51600000,Pop music,"Music,Music of Asia,Pop music",406235612.40865386,74,0.1605030218134655,0.02333485665039436,24301972405,3160971.333333333,121123.5,198616.8,198282.0,947168.8421052631,915714.2790697674,1065197.6463414633,7214.261217948718,UC56gTxNs4f9xZ7Pa2i5xNzg
,Ariana Grande,,Pop music,Ariana Grande,51500000,Pop music,"Music,Pop music",44484407.797101445,33,0.24198290984240892,0.006166562262558042,21945548174,6972101.0,0.0,0.0,0.0,0.0,0.0,0.0,12890.231884057972,UC9CoOnJkIBMdeijd9qYoT_g
IN,T-Series Bhakti Sagar,Gaming & Apps,Music,T-Series Bhakti Sagar,51300000,Music,"Music,Music of Asia",27470145.636768952,68,0.005713600123513025,0.0006981779490138512,23663272345,57639.06759615385,3746.6666666666665,11400.545454545454,17000.305555555555,22836.988764044945,27206.46994535519,34544.42492917847,109.4447941253606,UCaayLD9i5x4MmIoVZxXSv_g
,El Reino Infantil,Music,Music,El Reino Infantil,50900000,Entertainment,"Music,Movies,Entertainment",11453139.097087378,75,0.06828118103363735,0.012373820297710853,49013318189,2628394.4928571433,186470.0,82779.33333333333,76331.8,104096.27272727272,316959.8695652174,603554.8636363636,8.46116504854369,UCK1i2UviaXLUNrZlAFpw_jA
US,LooLoo Kids - Nursery Rhymes and Children's Songs,Music,Music,LooLoo Kids - Nursery Rhymes and Children's Songs,49400000,Entertainment,"Music,Movies,Entertainment",25323367.15286624,66,0.2328456655820742,0.019711645890817194,28700714072,18526700.5,,62846.0,206363.5,176466.625,371785.13636363635,927003.6,29.627388535031848,UC4NALVCmcmL5ntpV0thoH6w
IN,YRF,Gaming & Apps,Music,YRF,46900000,Music of Asia,"Music,Movies,Music of Asia,Entertainment",230841570.37946427,72,0.11396691041024638,0.07961776068398252,28692968075,1160703.0,123821.66666666667,122221.77777777778,1537511.5384615385,4243331.821428572,2825437.0681818184,3650802.2558139535,3818.832589285714,UCbTLwN10NoCU4WDzLf1JMOA
,Taylor Swift,Gaming & Apps,Music,Taylor Swift,46800000,Music,"Music,Pop music",22039543.259999998,60,0.09257444957264956,0.0026082055555555553,25296371488,3935723.0,0.0,0.0,0.0,0.0,0.0,0.0,5452.68,UCqECaJ8Gagnn7YCbPEzWH6g
US,JuegaGerman,Gaming & Apps,Gaming,JuegaGerman,45900000,Gaming,"Gaming,Action game,Action-adventure game,Entertainment",641782272.754717,82,0.09530302181916685,0.06535335341683843,13594315965,5479511.75,,,3191661.6666666665,2530465.1428571427,2008041.5714285714,2644449.714285714,25812.188679245282,UCYiGq8XF7YQD00x7wAd62Zg
US,Billie Eilish,Gaming & Apps,Music,Billie Eilish,45900000,Music,"Independent music,Music,Pop music",37371320.82142857,16,0.5631284655446878,0.018509837768440708,11810491835,18540721.25,0.0,0.0,0.0,0.0,0.0,0.0,37181.53571428572,UCiGm_E4ZwYSHV3bcW1pnSeQ
MX,Badabun,Beauty & Fashion,Entertainment,Badabun,45600000,Entertainment,"Entertainment,Lifestyle,Society",288740569.40625,68,0.01539089433451015,0.0009546480535719052,18491954095,196296.83458646614,3937.684210526316,4601.830769230769,4961.656976744186,5286.71568627451,6600.899262899263,19564.105328376703,1516.9813311688313,UCYWOjHweP2V-8kGKmmAmQJQ
SV,Fernanfloo,Gaming & Apps,Gaming,Fernanfloo,45100000,Action game,"Entertainment,Action game,Gaming,Action-adventure game",937427149.875,82,0.5792848582515047,0.04170418949952486,9934602477,30384570.0,0.0,0.0,0.0,0.0,0.0,0.0,148091.57142857142,UCV4xOVpbcV8SdueDCOxLXtQ
IN,Infobells - Hindi,Gaming & Apps,Education,Infobells - Hindi,44700000,Music,"Music,Movies,Entertainment",24257065.2,62,0.3034212901082259,0.04097265615250925,25062652229,7839576.0,42190.0,42190.0,42190.0,640010.5,1909057.2,1743032.7777777778,68.36170212765957,UC1ciY6kR3yj3kaKZ6R7ewAg
BR,Felipe Neto,Gaming & Apps,Entertainment,Felipe Neto,44200000,Entertainment,"Entertainment,Gaming,Lifestyle,Movies",763318296.964,79,0.045004385902463556,0.028200049147743784,15287605140,2639779.769230769,479430.0,608169.4285714285,851860.7272727273,866177.3703703703,1027319.0754716981,1014900.5963302752,10482.121333333333,UCV306eHqgo0LvBf3Mh36AHg
,whinderssonnunes,Gaming & Apps,Comedy,whinderssonnunes,43800000,Technology,"Lifestyle,Technology",196137065.6818182,82,0.06047242346409298,0.029082711706102115,4101958915,2871914.5,888052.0,888052.0,888052.0,888052.0,888052.0,888052.0,8584.107954545454,UC3KQ5GWANYF8lChqjZpXsQw
US,BRIGHT SIDE,Science & Tech,Howto & Style,BRIGHT SIDE,43700000,Lifestyle,"Entertainment,Lifestyle,Movies",36932146.776236586,68,0.01143719376299949,0.002251436212858208,9969944772,395681.02124505927,31853.0,50485.57142857143,50726.31578947369,53092.58536585366,64779.455555555556,89134.58192090396,950.0900287882753,UC4rlAVgAK0SGk-yTfe48Qpw
CL,HolaSoyGerman.,Music,Entertainment,HolaSoyGerman.,43300000,Entertainment,"Entertainment,Movies",222616795.2,59,1.0186867542725173,0.04089660877598152,4725838896,56337958.0,0.0,0.0,0.0,0.0,0.0,0.0,133934.96,UCZJ7m7EnCNodqnu5SAtg8eQ
